车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
6680,572.8,1127.646_0.9621004_1097.408,Left,22.93487,2_0,61_66
6681,575.6795,892.6105_0.688456_1175.439,Left,12.03443,0_4,51_61
6682,576.6393,757.6463_0.8429536_1029.935,Right,14.63441,0_1,66_51
6683,577.1193,1127.173_0.8651666_1100.371,Left,30.64239,0_0,61_51
6684,580.7986,1129.067_0.8651666_1088.521,Left,21.17859,0_0,61_66
6685,580.9586,1127.173_0.9621004_1100.371,Left,22.21457,2_0,61_51
6686,581.4385,877.7881_0.8429536_1173.138,Left,19.12764,0_1,51_66
6687,581.7585,1130.014_0.8433979_1082.596,Left,27.1405,0_2,61_65
6688,581.7585,759.0837_0.8429536_1021.051,Right,10.18211,0_1,66_61
6689,582.5583,760.042_0.8429536_1015.128,Right,20.83869,0_1,66_61
6690,582.8783,760.5212_0.8651666_1012.166,Right,14.56812,0_0,66_65
6691,583.0383,939.5887_0.688456_908.5142,Left,26.86309,0_4,65_51
6692,583.5182,1128.12_1.710887_1094.446,Left,16.89333,1_1,61_66
6693,583.8381,758.6046_0.9621004_1024.012,Right,5.894341,2_0,66_51
6694,584.1581,892.6105_1.710887_1175.439,Left,7.185179,1_1,51_61
6695,586.0778,948.4979_0.9621004_909.7896,Left,22.5024,2_0,65_61
6696,586.5577,760.5212_0.688456_1012.166,Right,30.71178,0_4,66_65
6697,586.7177,877.7881_0.730626_1173.138,Left,31.26969,0_3,51_66
6698,589.5972,760.042_0.8429536_1015.128,Right,9.398968,0_1,66_61
6699,590.0771,877.7881_0.8433979_1173.138,Left,28.7405,0_2,51_66
6700,591.0369,1127.173_0.688456_1100.371,Left,24.11047,0_4,61_51
6701,591.8368,889.6461_0.688456_1174.979,Left,21.6734,0_4,51_65
6702,591.8368,877.7881_0.8651666_1173.138,Left,29.82338,0_0,51_66
6703,592.3167,759.0837_0.730626_1021.051,Right,7.730684,0_3,66_61
6704,593.1166,883.7171_0.8433979_1174.058,Left,20.30481,0_2,51_65
6705,593.5965,877.7881_0.9621004_1173.138,Left,17.40413,2_0,51_66
6706,594.3964,760.5212_0.8429536_1012.166,Right,18.63348,0_1,66_65
6707,594.5563,880.7526_0.9621004_1173.598,Left,24.1255,2_0,51_65
6708,595.6761,889.6461_0.8429536_1174.979,Left,6.516888,0_1,51_65
6709,596.1561,880.7526_0.8651666_1173.598,Left,27.0272,0_0,51_65
6710,598.2357,948.4979_0.730626_909.7896,Left,33.02308,0_3,65_61
6711,598.7156,877.7881_0.8429536_1173.138,Left,21.98247,0_1,51_66
6712,599.5155,942.5584_0.9621004_908.9393,Left,12.69844,2_0,65_51
6713,600.1554,880.7526_0.688456_1173.598,Left,31.92824,0_4,51_65
6714,600.9553,945.5281_0.8433979_909.3644,Left,18.03152,0_2,65_51
6715,601.5952,939.5887_0.8651666_908.5142,Left,12.51959,0_0,65_51
6716,601.9151,760.5212_0.730626_1012.166,Right,21.24613,0_3,66_65
6717,602.395,757.6463_0.730626_1029.935,Right,9.091528,0_3,66_51
6718,602.555,948.4979_0.688456_909.7896,Left,18.77612,0_4,65_61
6719,602.8749,759.0837_0.9621004_1021.051,Right,25.2564,2_0,66_61
6720,603.1949,942.5584_0.9621004_908.9393,Left,16.15981,2_0,65_51
6721,603.3549,758.6046_0.9621004_1024.012,Right,21.66406,2_0,66_51
6722,603.8348,1129.54_0.8429536_1085.559,Left,29.80464,0_1,61_65
6723,603.9948,945.5281_0.8433979_909.3644,Left,32.36981,0_2,65_51
6724,604.1547,939.5887_1.362484_908.5142,Left,21.64528,1_2,65_51
6725,604.3147,936.619_1.710887_908.089,Left,16.67835,1_1,65_51
6726,604.9546,1127.173_0.9621004_1100.371,Left,23.17328,2_0,61_51
6727,604.9546,883.7171_0.8433979_1174.058,Left,13.15478,0_2,51_65
6728,605.4345,948.4979_0.8429536_909.7896,Left,26.15906,0_1,65_61
6729,606.7143,1127.646_0.9621004_1097.408,Left,17.39351,2_0,61_66
6730,606.8743,758.6046_0.9621004_1024.012,Right,25.45333,2_0,66_51
6731,607.1942,880.7526_0.8429536_1173.598,Left,31.41224,0_1,51_65
6732,608.7939,760.5212_0.9621004_1012.166,Right,11.28563,2_0,66_65
6733,608.9539,948.4979_0.9621004_909.7896,Left,23.31051,2_0,65_61
6734,609.2739,886.6816_0.8429536_1174.519,Left,33.10472,0_1,51_65
6735,610.0737,942.5584_0.9621004_908.9393,Left,19.76594,2_0,65_51
6736,611.3535,759.0837_0.8429536_1021.051,Right,30.77541,0_1,66_61
6737,614.0731,1130.014_0.730626_1082.596,Left,14.43589,0_3,61_65
6738,614.233,948.4979_0.9621004_909.7896,Left,26.47607,2_0,65_61
6739,615.1929,1127.173_0.8433979_1100.371,Left,9.443495,0_2,61_51
6740,615.8328,1129.067_0.688456_1088.521,Left,22.97073,0_4,61_66
6741,615.9927,1129.54_0.9621004_1085.559,Left,15.40188,2_0,61_65
6742,616.9526,939.5887_0.8433979_908.5142,Left,20.38079,0_2,65_51
6743,617.4325,936.619_0.8429536_908.089,Left,22.37468,0_1,65_51
6744,617.7524,877.7881_0.688456_1173.138,Left,24.52511,0_4,51_66
6745,617.9124,760.5212_0.730626_1012.166,Right,7.439422,0_3,66_65
6746,618.2324,1130.014_0.9621004_1082.596,Left,13.12214,2_0,61_65
6747,618.8723,892.6105_0.9621004_1175.439,Left,20.59408,2_0,51_61
6748,619.6721,933.6493_0.9621004_907.6638,Left,6.20048,2_0,65_66
6749,620.152,948.4979_0.9621004_909.7896,Left,13.18871,2_0,65_61
6750,620.312,758.6046_0.8651666_1024.012,Right,28.06651,0_0,66_51
6751,620.7919,945.5281_0.8651666_909.3644,Left,29.47062,0_0,65_51
6752,621.5918,758.1254_0.730626_1026.974,Right,20.56601,0_3,66_51
6753,622.3917,1130.014_0.9621004_1082.596,Left,13.21207,2_0,61_65
6754,623.1915,886.6816_0.9621004_1174.519,Left,21.5141,2_0,51_65
6755,623.6714,892.6105_0.730626_1175.439,Left,21.26305,0_3,51_61
6756,623.8314,1127.173_0.730626_1100.371,Left,28.70084,0_3,61_51
6757,624.4713,1129.067_0.9621004_1088.521,Left,7.43494,2_0,61_66
6758,626.7109,892.6105_0.8433979_1175.439,Left,17.53443,0_2,51_61
6759,626.8709,1130.014_0.9621004_1082.596,Left,7.706229,2_0,61_65
6760,628.4706,886.6816_0.8433979_1174.519,Left,5.807083,0_2,51_65
6761,629.2705,933.6493_0.730626_907.6638,Left,28.93987,0_3,65_66
6762,629.4305,877.7881_0.8433979_1173.138,Left,29.69579,0_2,51_66
6763,630.5503,757.6463_0.730626_1029.935,Right,7.322414,0_3,66_51
6764,631.1902,1127.646_0.8651666_1097.408,Left,7.326325,0_0,61_66
6765,631.1902,758.6046_0.8429536_1024.012,Right,22.56316,0_1,66_51
6766,631.5101,1128.593_0.8651666_1091.483,Left,26.28775,0_0,61_66
6767,631.8301,933.6493_0.8651666_907.6638,Left,17.92942,0_0,65_66
6768,632.31,1129.54_0.730626_1085.559,Left,25.31409,0_3,61_65
6769,632.7899,760.042_1.710887_1015.128,Right,26.98263,1_1,66_61
6770,633.9097,933.6493_0.730626_907.6638,Left,24.39713,0_3,65_66
6771,633.9097,760.5212_0.8429536_1012.166,Right,15.95865,0_1,66_65
6772,634.7096,948.4979_0.730626_909.7896,Left,28.96765,0_3,65_61
6773,634.8696,889.6461_0.688456_1174.979,Left,23.19513,0_4,51_65
6774,636.4693,1127.173_0.8429536_1100.371,Left,30.08771,0_1,61_51
6775,636.6293,758.1254_0.8651666_1026.974,Right,28.21481,0_0,66_51
6776,636.9492,759.0837_0.688456_1021.051,Right,31.99828,0_4,66_61
6777,637.7491,1130.014_0.9621004_1082.596,Left,27.07066,2_0,61_65
6778,637.9091,757.6463_1.710887_1029.935,Right,12.90041,1_1,66_51
6779,639.5088,760.5212_0.730626_1012.166,Right,28.49254,0_3,66_65
6780,639.6688,933.6493_0.688456_907.6638,Left,17.04729,0_4,65_66
6781,639.6688,892.6105_0.730626_1175.439,Left,20.13922,0_3,51_61
6782,639.8287,1128.12_0.688456_1094.446,Left,5.641146,0_4,61_66
6783,640.4686,948.4979_0.8433979_909.7896,Left,27.84143,0_2,65_61
6784,640.6286,877.7881_0.8429536_1173.138,Left,33.25094,0_1,51_66
6785,641.1085,758.6046_0.730626_1024.012,Right,12.56664,0_3,66_51
6786,641.9084,886.6816_0.8429536_1174.519,Left,16.8652,0_1,51_65
6787,642.0684,892.6105_0.9621004_1175.439,Left,8.003574,2_0,51_61
6788,642.8682,942.5584_0.8429536_908.9393,Left,8.849326,0_1,65_51
6789,643.0282,877.7881_0.8651666_1173.138,Left,13.73066,0_0,51_66
6790,643.6681,948.4979_0.8651666_909.7896,Left,22.10774,0_0,65_61
6791,643.6681,933.6493_0.8433979_907.6638,Left,23.74922,0_2,65_66
6792,643.6681,880.7526_0.8433979_1173.598,Left,32.22984,0_2,51_65
6793,644.6279,1128.593_0.688456_1091.483,Left,13.30215,0_4,61_66
6794,644.6279,889.6461_0.730626_1174.979,Left,23.15661,0_3,51_65
6795,645.1078,759.0837_0.9621004_1021.051,Right,17.81347,2_0,66_61
6796,645.1078,886.6816_0.8651666_1174.519,Left,29.01723,0_0,51_65
6797,649.7471,877.7881_0.8651666_1173.138,Left,10.60531,0_0,51_66
6798,652.4666,886.6816_0.8651666_1174.519,Left,19.23093,0_0,51_65
6799,652.7866,948.4979_0.730626_909.7896,Left,16.99109,0_3,65_61
6800,653.2665,942.5584_0.688456_908.9393,Left,22.75347,0_4,65_51
6801,653.5864,760.042_0.730626_1015.128,Right,21.04585,0_3,66_61
6802,654.0663,933.6493_1.362484_907.6638,Left,25.50227,1_2,65_66
6803,654.8662,877.7881_0.8429536_1173.138,Left,27.66878,0_1,51_66
6804,656.9459,760.5212_0.9621004_1012.166,Right,23.08354,2_0,66_65
6805,657.2658,758.6046_0.8429536_1024.012,Right,27.83571,0_1,66_51
6806,657.9057,942.5584_0.8433979_908.9393,Left,31.7952,0_2,65_51
6807,658.5456,758.1254_0.8429536_1026.974,Right,24.4941,0_1,66_51
6808,658.7056,877.7881_0.730626_1173.138,Left,7.957405,0_3,51_66
6809,660.6252,948.4979_0.9621004_909.7896,Left,25.59154,2_0,65_61
6810,661.2651,758.1254_0.8433979_1026.974,Right,26.71201,0_2,66_51
6811,661.4251,933.6493_1.362484_907.6638,Left,17.95856,1_2,65_66
6812,662.065,760.5212_0.9621004_1012.166,Right,6.626338,2_0,66_65
6813,665.7444,892.6105_0.9621004_1175.439,Left,6.999989,2_0,51_61
6814,666.5443,1127.173_0.8429536_1100.371,Left,17.27796,0_1,61_51
6815,666.7042,942.5584_0.688456_908.9393,Left,14.82149,0_4,65_51
6816,666.8642,880.7526_0.688456_1173.598,Left,26.18797,0_4,51_65
6817,667.1841,877.7881_0.8651666_1173.138,Left,11.29743,0_0,51_66
6818,667.5041,757.6463_0.9621004_1029.935,Right,20.93096,2_0,66_51
6819,669.5837,1128.593_0.8433979_1091.483,Left,6.828092,0_2,61_66
6820,670.0637,758.1254_0.9621004_1026.974,Right,17.51715,2_0,66_51
6821,670.3836,889.6461_0.688456_1174.979,Left,27.59512,0_4,51_65
6822,670.5436,1130.014_0.9621004_1082.596,Left,12.99543,2_0,61_65
6823,670.5436,760.5212_0.8651666_1012.166,Right,8.805395,0_0,66_65
6824,671.3434,939.5887_0.730626_908.5142,Left,12.82359,0_3,65_51
6825,672.9432,933.6493_0.9621004_907.6638,Left,17.92573,2_0,65_66
6826,676.3026,892.6105_0.8651666_1175.439,Left,18.07506,0_0,51_61
6827,676.9425,1130.014_1.362484_1082.596,Left,24.86702,1_2,61_65
6828,676.9425,886.6816_0.9621004_1174.519,Left,6.089271,2_0,51_65
6829,677.1025,1127.173_0.9621004_1100.371,Left,19.00899,2_0,61_51
6830,678.0623,1129.54_0.8433979_1085.559,Left,33.28428,0_2,61_65
6831,678.2223,892.6105_0.9621004_1175.439,Left,9.019404,2_0,51_61
6832,679.3421,877.7881_0.9621004_1173.138,Left,19.42127,2_0,51_66
6833,680.142,883.7171_0.688456_1174.058,Left,27.20616,0_4,51_65
6834,681.5817,877.7881_0.8651666_1173.138,Left,7.402713,0_0,51_66
6835,682.0616,759.0837_0.9621004_1021.051,Right,26.23545,2_0,66_61
6836,683.0215,1128.593_0.730626_1091.483,Left,23.75881,0_3,61_66
6837,685.4211,1128.593_0.8651666_1091.483,Left,28.55441,0_0,61_66
6838,685.901,758.6046_0.8433979_1024.012,Right,32.8544,0_2,66_51
6839,687.8207,760.5212_0.9621004_1012.166,Right,8.357405,2_0,66_65
6840,688.9405,1129.067_0.8433979_1088.521,Left,10.78629,0_2,61_66
6841,688.9405,758.1254_0.730626_1026.974,Right,19.67542,0_3,66_51
6842,688.9405,886.6816_0.8651666_1174.519,Left,28.08759,0_0,51_65
6843,689.9003,1128.593_0.8433979_1091.483,Left,19.13961,0_2,61_66
6844,690.8602,892.6105_0.8433979_1175.439,Left,6.316416,0_2,51_61
6845,691.1801,948.4979_0.8651666_909.7896,Left,23.45534,0_0,65_61
6846,691.66,1130.014_0.8651666_1082.596,Left,15.83403,0_0,61_65
6847,691.98,1127.173_0.8651666_1100.371,Left,7.575637,0_0,61_51
6848,692.2999,877.7881_0.9621004_1173.138,Left,24.91767,2_0,51_66
6849,695.3394,1129.54_0.688456_1085.559,Left,7.918218,0_4,61_65
6850,696.1393,877.7881_0.9621004_1173.138,Left,18.29121,2_0,51_66
6851,697.4191,759.0837_0.9621004_1021.051,Right,19.36641,2_0,66_61
6852,698.2189,760.5212_0.9621004_1012.166,Right,22.97862,2_0,66_65
6853,698.3789,757.6463_0.8429536_1029.935,Right,28.59072,0_1,66_51
6854,701.5784,1127.173_1.710887_1100.371,Left,12.5785,1_1,61_51
6855,702.6982,1128.12_0.730626_1094.446,Left,27.92813,0_3,61_66
6856,704.9378,933.6493_0.9621004_907.6638,Left,25.13462,2_0,65_66
6857,706.3776,760.5212_0.9621004_1012.166,Right,18.72973,2_0,66_65
6858,708.2972,877.7881_0.9621004_1173.138,Left,24.46585,2_0,51_66
6859,708.9371,883.7171_0.8651666_1174.058,Left,11.73401,0_0,51_65
6860,709.4171,942.5584_0.8433979_908.9393,Left,6.108572,0_2,65_51
6861,710.2169,939.5887_0.8651666_908.5142,Left,29.73909,0_0,65_51
6862,710.2169,892.6105_1.362484_1175.439,Left,19.20259,1_2,51_61
6863,711.1768,948.4979_0.9621004_909.7896,Left,22.18962,2_0,65_61
6864,711.9766,1127.173_0.8651666_1100.371,Left,24.23071,0_0,61_51
6865,712.1366,889.6461_0.688456_1174.979,Left,22.51346,0_4,51_65
6866,712.4565,933.6493_0.8433979_907.6638,Left,21.01261,0_2,65_66
6867,712.9365,758.6046_0.9621004_1024.012,Right,12.81994,2_0,66_51
6868,713.2564,948.4979_0.8429536_909.7896,Left,23.18984,0_1,65_61
6869,713.7363,1128.12_0.688456_1094.446,Left,26.30098,0_4,61_66
6870,713.7363,936.619_0.8433979_908.089,Left,24.30178,0_2,65_51
6871,714.5362,1129.067_0.8651666_1088.521,Left,14.17878,0_0,61_66
6872,715.1761,877.7881_0.9621004_1173.138,Left,20.57395,2_0,51_66
6873,716.9358,936.619_0.688456_908.089,Left,6.574846,0_4,65_51
6874,717.2557,877.7881_0.730626_1173.138,Left,12.75082,0_3,51_66
6875,717.7357,933.6493_0.8651666_907.6638,Left,29.89075,0_0,65_66
6876,719.6553,1130.014_1.362484_1082.596,Left,10.00895,1_2,61_65
6877,719.9753,892.6105_0.9621004_1175.439,Left,16.25244,2_0,51_61
6878,720.4552,883.7171_1.710887_1174.058,Left,6.497424,1_1,51_65
6879,720.6152,1129.54_0.688456_1085.559,Left,13.90342,0_4,61_65
6880,720.9351,877.7881_0.688456_1173.138,Left,17.10622,0_4,51_66
6881,721.415,945.5281_0.730626_909.3644,Left,13.75608,0_3,65_51
6882,721.575,757.6463_0.730626_1029.935,Right,25.18295,0_3,66_51
6883,722.3749,759.5629_0.688456_1018.089,Right,28.5094,0_4,66_61
6884,723.9746,758.1254_0.9621004_1026.974,Right,13.87136,2_0,66_51
6885,724.6145,760.042_0.8433979_1015.128,Right,22.79914,0_2,66_61
6886,725.2544,892.6105_0.9621004_1175.439,Left,6.276798,2_0,51_61
6887,725.7343,948.4979_0.730626_909.7896,Left,7.318281,0_3,65_61
6888,726.6942,886.6816_0.8651666_1174.519,Left,28.06099,0_0,51_65
6889,727.1741,877.7881_0.9621004_1173.138,Left,27.61486,2_0,51_66
6890,727.654,760.5212_0.730626_1012.166,Right,21.20343,0_3,66_65
6891,728.4539,945.5281_0.9621004_909.3644,Left,23.42916,2_0,65_51
6892,728.7738,889.6461_0.8651666_1174.979,Left,23.07842,0_0,51_65
6893,729.4137,877.7881_0.730626_1173.138,Left,9.56995,0_3,51_66
6894,730.0536,883.7171_1.362484_1174.058,Left,26.04293,1_2,51_65
6895,730.3735,886.6816_0.8651666_1174.519,Left,31.65482,0_0,51_65
6896,730.5335,757.6463_0.8651666_1029.935,Right,21.58017,0_0,66_51
6897,731.3334,1127.173_0.9621004_1100.371,Left,18.74433,2_0,61_51
6898,731.9733,880.7526_0.8433979_1173.598,Left,13.54004,,51_65
6899,733.0931,886.6816_0.730626_1174.519,Left,6.899953,0_3,51_65
6900,733.413,948.4979_0.8433979_909.7896,Left,25.09423,0_2,65_61
6901,733.8929,877.7881_0.9621004_1173.138,Left,13.15396,2_0,51_66
6902,734.0529,1127.173_0.730626_1100.371,Left,19.28594,0_3,61_51
6903,734.5328,939.5887_0.8433979_908.5142,Left,7.017388,0_2,65_51
6904,734.6928,936.619_0.9621004_908.089,Left,25.8641,2_0,65_51
6905,734.8528,759.0837_0.688456_1021.051,Right,22.82478,0_4,66_61
6906,735.1727,948.4979_1.710887_909.7896,Left,11.76832,1_1,65_61
6907,735.4927,942.5584_0.8433979_908.9393,Left,32.92095,0_2,65_51
6908,736.4525,760.042_0.8429536_1015.128,Right,9.771,0_1,66_61
6909,736.9324,945.5281_0.9621004_909.3644,Left,5.62226,2_0,65_51
6910,737.2524,1129.54_0.9621004_1085.559,Left,17.5233,2_0,61_65
6911,737.4124,1130.014_0.8429536_1082.596,Left,27.23609,0_1,61_65
6912,738.6921,936.619_0.730626_908.089,Left,22.38963,0_3,65_51
6913,739.332,1128.12_0.730626_1094.446,Left,27.73241,0_3,61_66
6914,740.1319,939.5887_0.9621004_908.5142,Left,13.8161,2_0,65_51
6915,740.9318,942.5584_0.8433979_908.9393,Left,25.08772,0_2,65_51
6916,741.0917,889.6461_0.8433979_1174.979,Left,7.141971,0_2,51_65
6917,741.7316,758.1254_0.730626_1026.974,Right,22.44386,0_3,66_51
6918,742.3715,877.7881_0.8433979_1173.138,Left,12.78418,0_2,51_66
6919,743.0114,880.7526_0.9621004_1173.598,Left,6.442789,2_0,51_65
6920,745.571,1127.646_0.730626_1097.408,Left,10.82993,0_3,61_66
6921,750.6901,1129.54_0.8651666_1085.559,Left,18.60618,0_0,61_65
6922,751.17,945.5281_0.8433979_909.3644,Left,10.09311,0_2,65_51
6923,751.49,936.619_0.9621004_908.089,Left,7.588682,2_0,65_51
6924,751.9699,1127.173_0.8429536_1100.371,Left,22.65761,0_1,61_51
6925,753.2497,759.0837_0.9621004_1021.051,Right,20.317,2_0,66_61
6926,754.0496,760.5212_0.9621004_1012.166,Right,23.32176,2_0,66_65
6927,755.0094,880.7526_0.730626_1173.598,Left,15.00147,0_3,51_65
6928,755.6493,1127.173_0.730626_1100.371,Left,21.31093,0_3,61_51
6929,756.2892,877.7881_0.688456_1173.138,Left,31.14101,0_4,51_66
6930,756.9291,945.5281_0.8651666_909.3644,Left,27.87529,0_0,65_51
6931,757.0891,939.5887_0.8429536_908.5142,Left,10.01363,0_1,65_51
6932,758.2089,889.6461_0.8429536_1174.979,Left,28.81633,0_1,51_65
6933,759.6486,1127.646_0.9621004_1097.408,Left,20.23309,2_0,61_66
6934,759.6486,883.7171_0.8429536_1174.058,Left,27.18521,0_1,51_65
6935,760.2885,760.5212_0.8651666_1012.166,Right,9.303429,0_0,66_65
6936,760.2885,877.7881_0.730626_1173.138,Left,28.29478,0_3,51_66
6937,760.4485,760.042_0.730626_1015.128,Right,12.52306,0_3,66_61
6938,761.0884,757.6463_0.730626_1029.935,Right,27.79426,0_3,66_51
6939,761.2484,758.1254_0.8433979_1026.974,Right,9.602945,0_2,66_51
6940,761.5683,939.5887_0.9621004_908.5142,Left,5.967115,2_0,65_51
6941,761.7283,759.0837_0.8433979_1021.051,Right,9.80413,0_2,66_61
6942,761.8882,1127.173_0.9621004_1100.371,Left,15.20202,2_0,61_51
6943,762.0482,883.7171_0.8429536_1174.058,Left,9.524342,0_1,51_65
6944,763.328,758.6046_0.8651666_1024.012,Right,16.67174,0_0,66_51
6945,763.488,759.5629_0.688456_1018.089,Right,21.14485,0_4,66_61
6946,763.8079,948.4979_0.730626_909.7896,Left,20.37508,0_3,65_61
6947,765.0877,936.619_0.9621004_908.089,Left,14.53458,2_0,65_51
6948,765.4077,1127.646_0.8433979_1097.408,Left,20.00714,0_2,61_66
6949,765.4077,757.6463_0.8433979_1029.935,Right,23.34332,0_2,66_51
6950,766.2075,760.5212_1.362484_1012.166,Right,10.94174,1_2,66_65
6951,766.8474,945.5281_0.688456_909.3644,Left,23.85839,0_4,65_51
6952,768.2872,948.4979_0.8433979_909.7896,Left,15.5201,0_2,65_61
6953,768.4471,758.1254_1.362484_1026.974,Right,27.28954,1_2,66_51
6954,768.4471,889.6461_0.8433979_1174.979,Left,5.660862,0_2,51_65
6955,768.9271,1130.014_0.9621004_1082.596,Left,19.69426,2_0,61_65
6956,768.9271,877.7881_0.730626_1173.138,Left,7.474274,0_3,51_66
6957,769.567,1129.54_0.8651666_1085.559,Left,22.71122,0_0,61_65
6958,771.0067,886.6816_0.9621004_1174.519,Left,16.9648,2_0,51_65
6959,772.4465,1127.173_0.9621004_1100.371,Left,5.717628,2_0,61_51
6960,772.4465,880.7526_0.730626_1173.598,Left,26.91194,0_3,51_65
6961,774.3661,1128.593_1.710887_1091.483,Left,27.26867,1_1,61_66
6962,774.5261,942.5584_0.8429536_908.9393,Left,21.35032,0_1,65_51
6963,774.8461,880.7526_0.8429536_1173.598,Left,25.5621,0_1,51_65
6964,775.166,1130.014_0.9621004_1082.596,Left,6.150717,2_0,61_65
6965,775.166,948.4979_0.8651666_909.7896,Left,23.15471,0_0,65_61
6966,775.8059,1128.12_0.9621004_1094.446,Left,22.53711,2_0,61_66
6967,775.9659,759.5629_0.730626_1018.089,Right,7.253344,0_3,66_61
6968,780.1252,1127.173_0.730626_1100.371,Left,7.952634,0_3,61_51
6969,781.085,757.6463_0.8433979_1029.935,Right,32.68015,0_2,66_51
6970,781.5649,877.7881_0.8429536_1173.138,Left,13.20892,0_1,51_66
6971,781.7249,758.1254_0.688456_1026.974,Right,13.96861,0_4,66_51
6972,781.8849,880.7526_0.8429536_1173.598,Left,21.10851,0_1,51_65
6973,782.2048,948.4979_1.362484_909.7896,Left,25.33396,1_2,65_61
6974,782.3648,758.6046_0.730626_1024.012,Right,14.38799,0_3,66_51
6975,782.8447,759.5629_0.8433979_1018.089,Right,23.72746,0_2,66_61
6976,783.0047,886.6816_0.730626_1174.519,Left,20.32416,0_3,51_65
6977,783.8046,759.0837_0.9621004_1021.051,Right,12.93233,2_0,66_61
6978,784.1245,889.6461_0.688456_1174.979,Left,8.864886,0_4,51_65
6979,784.7644,936.619_0.688456_908.089,Left,10.17659,0_4,65_51
6980,785.5643,877.7881_1.710887_1173.138,Left,24.455,1_1,51_66
6981,786.2042,758.6046_0.8651666_1024.012,Right,9.848831,0_0,66_51
6982,786.5241,886.6816_0.730626_1174.519,Left,6.952035,0_3,51_65
6983,787.9639,942.5584_0.8429536_908.9393,Left,12.45322,0_1,65_51
6984,788.7637,939.5887_0.730626_908.5142,Left,31.69933,0_3,65_51
6985,788.7637,889.6461_0.8651666_1174.979,Left,5.6982,0_0,51_65
6986,790.0435,1127.646_0.8433979_1097.408,Left,29.06911,0_2,61_66
6987,791.1633,760.5212_0.9621004_1012.166,Right,11.75486,2_0,66_65
6988,791.8032,1127.173_0.9621004_1100.371,Left,7.245387,2_0,61_51
6989,792.4431,1130.014_0.9621004_1082.596,Left,24.85288,2_0,61_65
6990,792.4431,892.6105_1.710887_1175.439,Left,13.52823,1_1,51_61
6991,792.923,1129.067_0.8651666_1088.521,Left,22.14235,0_0,61_66
6992,793.7229,877.7881_0.9621004_1173.138,Left,26.54893,2_0,51_66
6993,796.6024,757.6463_0.9621004_1029.935,Right,23.71326,2_0,66_51
6994,797.5623,759.5629_0.8433979_1018.089,Right,24.77312,0_2,66_61
6995,800.9217,948.4979_0.9621004_909.7896,Left,8.660411,2_0,65_61
6996,804.2811,1128.593_0.9621004_1091.483,Left,10.39224,2_0,61_66
6997,804.6011,760.5212_0.8429536_1012.166,Right,6.344622,0_1,66_65
6998,804.761,1129.067_0.8433979_1088.521,Left,9.04493,0_2,61_66
6999,804.761,758.6046_0.9621004_1024.012,Right,24.21022,2_0,66_51
7000,805.8809,1127.173_0.730626_1100.371,Left,32.31104,0_3,61_51
7001,806.5208,877.7881_0.9621004_1173.138,Left,10.95435,2_0,51_66
7002,806.6807,883.7171_0.9621004_1174.058,Left,14.7728,2_0,51_65
7003,807.1606,758.1254_0.730626_1026.974,Right,23.74612,0_3,66_51
7004,807.6406,933.6493_0.8651666_907.6638,Left,28.59116,0_0,65_66
7005,807.8005,759.5629_0.8433979_1018.089,Right,19.62134,0_2,66_61
7006,808.7604,757.6463_0.9621004_1029.935,Right,23.66059,2_0,66_51
7007,811,877.7881_0.688456_1173.138,Left,13.26208,0_4,51_66
7008,811.9598,933.6493_0.688456_907.6638,Left,19.9652,0_4,65_66
7009,812.7597,939.5887_0.8433979_908.5142,Left,22.24393,0_2,65_51
7010,814.5194,1128.12_0.9621004_1094.446,Left,25.93633,2_0,61_66
7011,816.1191,948.4979_0.8429536_909.7896,Left,27.69061,0_1,65_61
7012,818.6787,933.6493_0.8651666_907.6638,Left,26.15246,0_0,65_66
7013,819.9585,1130.014_0.9621004_1082.596,Left,25.17016,2_0,61_65
7014,821.8782,886.6816_0.9621004_1174.519,Left,12.81581,2_0,51_65
7015,821.8782,880.7526_0.8433979_1173.598,Left,10.78002,0_2,51_65
7016,822.1981,1129.54_0.9621004_1085.559,Left,13.3209,2_0,61_65
7017,822.998,877.7881_0.8429536_1173.138,Left,32.14044,0_1,51_66
7018,823.9578,1127.173_0.8651666_1100.371,Left,33.02216,0_0,61_51
7019,825.5576,877.7881_0.688456_1173.138,Left,14.7525,0_4,51_66
7020,826.3574,883.7171_0.9621004_1174.058,Left,25.92064,2_0,51_65
7021,826.6774,1127.173_0.9621004_1100.371,Left,10.36659,2_0,61_51
7022,827.1573,1128.12_0.730626_1094.446,Left,23.68406,0_3,61_66
7023,827.7972,1127.646_0.9621004_1097.408,Left,17.13884,2_0,61_66
7024,828.4371,1130.014_0.8433979_1082.596,Left,15.58891,0_2,61_65
7025,828.917,1129.54_0.730626_1085.559,Left,25.10596,0_3,61_65
7026,830.0368,880.7526_0.8429536_1173.598,Left,9.22975,0_1,51_65
7027,830.8367,945.5281_0.730626_909.3644,Left,21.46728,0_3,65_51
7028,831.1566,933.6493_0.688456_907.6638,Left,15.6437,0_4,65_66
7029,831.3166,1127.646_0.9621004_1097.408,Left,14.6736,2_0,61_66
7030,831.9565,1127.173_0.8651666_1100.371,Left,29.75071,0_0,61_51
7031,832.5964,1128.593_0.730626_1091.483,Left,21.89521,0_3,61_66
7032,833.0763,877.7881_0.9621004_1173.138,Left,23.79759,2_0,51_66
