车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
12444,548.4841,1128.593_0.688456_1091.483,Left,30.46742,0_4,61_66
12445,548.804,1129.54_0.9621004_1085.559,Left,18.98792,2_0,61_65
12446,549.9238,936.619_0.9621004_908.089,Left,20.74439,2_0,65_51
12447,550.0838,942.5584_0.9621004_908.9393,Left,27.46148,2_0,65_51
12448,552.0035,1128.593_0.9621004_1091.483,Left,19.15254,2_0,61_66
12449,552.4834,892.6105_0.9621004_1175.439,Left,8.992372,2_0,51_61
12450,552.9633,758.1254_1.362484_1026.974,Right,21.88612,1_2,66_51
12451,554.0831,889.6461_0.9621004_1174.979,Left,26.18058,2_0,51_65
12452,554.563,880.7526_0.688456_1173.598,Left,15.44285,0_4,51_65
12453,555.5229,948.4979_0.8433979_909.7896,Left,14.48269,0_2,65_61
12454,556.8027,759.0837_0.688456_1021.051,Right,9.759698,0_4,66_61
12455,557.2826,760.5212_0.9621004_1012.166,Right,9.342743,2_0,66_65
12456,559.2023,1128.12_0.8433979_1094.446,Left,21.22674,0_2,61_66
12457,559.3622,1130.014_0.9621004_1082.596,Left,24.73406,2_0,61_65
12458,559.6822,1127.646_0.688456_1097.408,Left,24.45409,0_4,61_66
12459,561.4419,877.7881_0.730626_1173.138,Left,26.5234,0_3,51_66
12460,562.2418,948.4979_0.8651666_909.7896,Left,32.80944,0_0,65_61
12461,562.4017,758.6046_0.8651666_1024.012,Right,17.76192,0_0,66_51
12462,562.7217,759.5629_0.8651666_1018.089,Right,16.38952,0_0,66_61
12463,563.2016,939.5887_0.9621004_908.5142,Left,17.36386,2_0,65_51
12464,563.6815,759.0837_0.9621004_1021.051,Right,17.20216,2_0,66_61
12465,563.6815,758.1254_0.9621004_1026.974,Right,14.94163,2_0,66_51
12466,563.6815,877.7881_0.730626_1173.138,Left,21.94275,0_3,51_66
12467,564.6414,760.5212_0.8429536_1012.166,Right,21.23387,0_1,66_65
12468,564.8013,1127.646_0.8651666_1097.408,Left,6.699099,0_0,61_66
12469,565.1213,933.6493_0.9621004_907.6638,Left,6.512928,2_0,65_66
12470,565.1213,757.6463_0.8651666_1029.935,Right,23.49557,0_0,66_51
12471,565.4412,760.042_0.688456_1015.128,Right,30.82938,0_4,66_61
12472,566.881,760.5212_0.688456_1012.166,Right,12.28423,0_4,66_65
12473,567.3609,759.5629_0.8429536_1018.089,Right,10.06199,0_1,66_61
12474,569.1206,942.5584_0.730626_908.9393,Left,21.8874,0_3,65_51
12475,569.6005,758.1254_0.8651666_1026.974,Right,6.857513,0_0,66_51
12476,570.5604,933.6493_0.730626_907.6638,Left,20.30937,0_3,65_66
12477,571.8401,942.5584_0.9621004_908.9393,Left,18.91924,2_0,65_51
12478,573.4399,760.5212_1.710887_1012.166,Right,27.10036,1_1,66_65
12479,573.5999,889.6461_0.730626_1174.979,Left,19.77028,0_3,51_65
12480,573.7598,1130.014_0.730626_1082.596,Left,14.72272,0_3,61_65
12481,575.3596,948.4979_0.8651666_909.7896,Left,30.53862,0_0,65_61
12482,577.1193,1128.593_0.9621004_1091.483,Left,12.0062,2_0,61_66
12483,577.9191,1127.173_0.8651666_1100.371,Left,16.19606,0_0,61_51
12484,577.9191,758.1254_0.8429536_1026.974,Right,21.26867,0_1,66_51
12485,578.399,886.6816_0.8651666_1174.519,Left,27.82998,0_0,51_65
12486,578.559,758.6046_0.9621004_1024.012,Right,20.91042,2_0,66_51
12487,579.1989,942.5584_0.9621004_908.9393,Left,22.00786,2_0,65_51
12488,580.1588,1129.54_0.8651666_1085.559,Left,25.06211,0_0,61_65
12489,580.4787,1128.593_0.8433979_1091.483,Left,18.42077,0_2,61_66
12490,581.1186,936.619_0.9621004_908.089,Left,21.58863,2_0,65_51
12491,581.7585,886.6816_0.8429536_1174.519,Left,21.83242,0_1,51_65
12492,582.2384,889.6461_0.8429536_1174.979,Left,27.26956,0_1,51_65
12493,582.7183,948.4979_0.8433979_909.7896,Left,25.22477,0_2,65_61
12494,583.0383,877.7881_0.8429536_1173.138,Left,16.26923,0_1,51_66
12495,584.798,1129.54_0.730626_1085.559,Left,15.52169,0_3,61_65
12496,584.798,948.4979_0.8429536_909.7896,Left,31.13855,0_1,65_61
12497,585.5978,760.5212_0.8429536_1012.166,Right,13.23543,0_1,66_65
12498,586.2377,759.5629_0.8433979_1018.089,Right,21.75866,0_2,66_61
12499,586.8776,880.7526_0.8429536_1173.598,Left,16.59319,0_1,51_65
12500,588.1574,948.4979_0.730626_909.7896,Left,7.893784,0_3,65_61
12501,588.4774,877.7881_1.362484_1173.138,Left,23.68325,1_2,51_66
12502,590.0771,1129.54_0.8651666_1085.559,Left,17.11856,0_0,61_65
12503,590.717,945.5281_1.362484_909.3644,Left,15.93219,1_2,65_51
12504,590.717,889.6461_0.688456_1174.979,Left,29.3171,0_4,51_65
12505,591.0369,1127.173_0.8429536_1100.371,Left,30.13984,0_1,61_51
12506,592.4767,1129.54_0.9621004_1085.559,Left,18.12514,2_0,61_65
12507,592.9566,1129.067_0.9621004_1088.521,Left,12.14636,2_0,61_66
12508,594.2364,936.619_0.9621004_908.089,Left,15.39218,2_0,65_51
12509,595.3562,760.5212_0.8651666_1012.166,Right,31.65977,0_0,66_65
12510,595.5162,1128.12_0.8651666_1094.446,Left,10.19186,0_0,61_66
12511,595.8361,877.7881_0.9621004_1173.138,Left,12.8866,2_0,51_66
12512,596.1561,883.7171_0.8433979_1174.058,Left,14.06284,0_2,51_65
12513,598.5557,1129.54_0.9621004_1085.559,Left,21.06149,2_0,61_65
12514,598.8756,760.5212_0.730626_1012.166,Right,22.73304,0_3,66_65
12515,600.6353,1127.646_0.9621004_1097.408,Left,24.74382,2_0,61_66
12516,600.9553,1129.54_0.8429536_1085.559,Left,10.39951,0_1,61_65
12517,601.2752,948.4979_0.8651666_909.7896,Left,12.36318,0_0,65_61
12518,601.2752,939.5887_0.8433979_908.5142,Left,14.5174,0_2,65_51
12519,602.0751,945.5281_0.688456_909.3644,Left,30.02684,0_4,65_51
12520,605.5945,1127.646_0.8433979_1097.408,Left,24.72786,0_2,61_66
12521,605.5945,877.7881_0.9621004_1173.138,Left,11.38369,2_0,51_66
12522,606.2344,1127.173_1.362484_1100.371,Left,16.52477,1_2,61_51
12523,606.7143,948.4979_0.730626_909.7896,Left,29.36382,0_3,65_61
12524,606.8743,1130.014_0.9621004_1082.596,Left,17.97709,2_0,61_65
12525,607.1942,1128.593_0.9621004_1091.483,Left,15.31739,2_0,61_66
12526,607.1942,889.6461_0.688456_1174.979,Left,12.45652,0_4,51_65
12527,607.6741,1129.54_0.9621004_1085.559,Left,26.12,2_0,61_65
12528,607.8341,758.1254_0.8429536_1026.974,Right,18.06575,0_1,66_51
12529,608.7939,760.5212_0.730626_1012.166,Right,28.4546,0_3,66_65
12530,609.4338,1129.067_0.8433979_1088.521,Left,28.44399,0_2,61_66
12531,610.2337,883.7171_0.730626_1174.058,Left,14.63694,0_3,51_65
12532,610.3937,759.0837_0.8433979_1021.051,Right,6.439312,0_2,66_61
12533,610.7136,948.4979_0.8433979_909.7896,Left,22.0806,0_2,65_61
12534,610.7136,760.5212_0.9621004_1012.166,Right,9.030537,2_0,66_65
12535,611.3535,939.5887_0.730626_908.5142,Left,11.65987,0_3,65_51
12536,612.6333,1129.54_0.8651666_1085.559,Left,6.417757,0_0,61_65
12537,613.1132,1130.014_0.688456_1082.596,Left,25.91499,0_4,61_65
12538,614.0731,936.619_0.8651666_908.089,Left,31.69746,0_0,65_51
12539,615.3528,939.5887_0.8651666_908.5142,Left,24.48359,0_0,65_51
12540,615.5128,758.1254_0.8433979_1026.974,Right,30.24325,0_2,66_51
12541,615.8328,942.5584_0.730626_908.9393,Left,27.56564,0_3,65_51
12542,615.9927,1127.646_0.730626_1097.408,Left,31.44394,0_3,61_66
12543,616.3127,1129.067_0.9621004_1088.521,Left,22.63396,2_0,61_66
12544,616.4727,948.4979_0.9621004_909.7896,Left,10.84053,2_0,65_61
12545,616.4727,889.6461_0.688456_1174.979,Left,8.178598,0_4,51_65
12546,617.1125,1127.173_0.730626_1100.371,Left,32.86617,0_3,61_51
12547,617.1125,936.619_0.688456_908.089,Left,28.53328,0_4,65_51
12548,617.2725,877.7881_0.8429536_1173.138,Left,15.80859,0_1,51_66
12549,619.9921,939.5887_0.8433979_908.5142,Left,22.72422,0_2,65_51
12550,620.9519,948.4979_0.9621004_909.7896,Left,7.491289,2_0,65_61
12551,624.7913,1130.014_0.730626_1082.596,Left,10.87007,0_3,61_65
12552,624.7913,877.7881_0.8429536_1173.138,Left,21.58254,0_1,51_66
12553,624.9512,760.5212_0.8433979_1012.166,Right,32.15325,0_2,66_65
12554,625.5911,1127.173_0.9621004_1100.371,Left,27.72111,2_0,61_51
12555,625.5911,1127.646_0.688456_1097.408,Left,15.15719,0_4,61_66
12556,626.391,886.6816_1.362484_1174.519,Left,13.82552,1_2,51_65
12557,627.9907,760.5212_0.8651666_1012.166,Right,8.99502,0_0,66_65
12558,629.2705,942.5584_0.688456_908.9393,Left,23.87758,0_4,65_51
12559,630.5503,1129.54_0.730626_1085.559,Left,23.56143,0_3,61_65
12560,632.7899,939.5887_0.9621004_908.5142,Left,7.363306,2_0,65_51
12561,634.2297,760.042_0.8433979_1015.128,Right,26.32604,0_2,66_61
12562,634.8696,1128.12_0.688456_1094.446,Left,7.854058,0_4,61_66
12563,635.3495,877.7881_0.9621004_1173.138,Left,27.36278,2_0,51_66
12564,636.6293,760.5212_0.688456_1012.166,Right,16.72088,0_4,66_65
12565,636.7892,933.6493_0.9621004_907.6638,Left,20.32424,2_0,65_66
12566,637.4291,759.0837_0.730626_1021.051,Right,30.60548,0_3,66_61
12567,637.7491,945.5281_0.8433979_909.3644,Left,25.24263,0_2,65_51
12568,637.9091,760.042_0.8429536_1015.128,Right,33.09284,0_1,66_61
12569,638.389,1127.173_0.9621004_1100.371,Left,15.58306,2_0,61_51
12570,639.0289,1129.067_0.688456_1088.521,Left,16.11347,0_4,61_66
12571,640.1487,889.6461_0.9621004_1174.979,Left,14.19055,2_0,51_65
12572,640.4686,760.5212_0.9621004_1012.166,Right,18.59134,2_0,66_65
12573,641.4285,1129.54_0.8429536_1085.559,Left,18.43816,0_1,61_65
12574,641.7484,942.5584_0.730626_908.9393,Left,9.867999,0_3,65_51
12575,641.7484,759.0837_1.710887_1021.051,Right,11.32338,1_1,66_61
12576,642.3883,757.6463_0.8433979_1029.935,Right,13.08732,0_2,66_51
12577,643.3481,1129.067_0.730626_1088.521,Left,7.850072,0_3,61_66
12578,643.5081,880.7526_0.9621004_1173.598,Left,8.580422,2_0,51_65
12579,644.6279,1128.593_0.8429536_1091.483,Left,8.503361,0_1,61_66
12580,646.3876,1127.173_0.9621004_1100.371,Left,5.656733,2_0,61_51
12581,646.5476,877.7881_0.9621004_1173.138,Left,27.46891,2_0,51_66
12582,647.0275,892.6105_0.688456_1175.439,Left,12.1558,0_4,51_61
12583,647.9874,1129.54_0.8429536_1085.559,Left,30.59045,0_1,61_65
12584,649.4271,880.7526_0.8433979_1173.598,Left,31.34891,0_2,51_65
12585,649.907,948.4979_0.8429536_909.7896,Left,13.27656,0_1,65_61
12586,651.3468,877.7881_0.688456_1173.138,Left,22.64518,0_4,51_66
12587,651.5068,759.0837_0.8429536_1021.051,Right,8.971238,0_1,66_61
12588,651.8267,1128.593_0.8429536_1091.483,Left,18.92162,0_1,61_66
12589,652.6266,948.4979_0.8651666_909.7896,Left,16.53208,0_0,65_61
12590,655.826,758.6046_0.688456_1024.012,Right,6.6756,0_4,66_51
12591,657.2658,1128.593_0.8433979_1091.483,Left,13.42037,0_2,61_66
12592,657.2658,948.4979_1.362484_909.7896,Left,9.803655,1_2,65_61
12593,658.2256,760.5212_0.730626_1012.166,Right,25.19939,0_3,66_65
12594,658.8655,758.1254_0.9621004_1026.974,Right,18.12059,2_0,66_51
12595,658.8655,757.6463_0.8433979_1029.935,Right,30.03558,0_2,66_51
12596,659.8254,760.042_0.8651666_1015.128,Right,6.695655,0_0,66_61
12597,660.6252,1127.173_0.8429536_1100.371,Left,19.53632,0_1,61_51
12598,661.1052,760.5212_0.9621004_1012.166,Right,10.84719,2_0,66_65
12599,661.5851,1127.646_0.8429536_1097.408,Left,31.809,0_1,61_66
12600,661.5851,880.7526_0.688456_1173.598,Left,8.407709,0_4,51_65
12601,662.065,759.0837_1.362484_1021.051,Right,15.87396,1_2,66_61
12602,663.0248,945.5281_0.9621004_909.3644,Left,22.43856,2_0,65_51
12603,663.1848,1127.173_0.9621004_1100.371,Left,5.644961,2_0,61_51
12604,663.5048,886.6816_0.8651666_1174.519,Left,30.80706,0_0,51_65
12605,664.3046,1129.54_0.8651666_1085.559,Left,16.23892,0_0,61_65
12606,664.3046,936.619_1.362484_908.089,Left,14.24565,1_2,65_51
12607,664.7845,948.4979_0.8429536_909.7896,Left,16.37834,0_1,65_61
12608,667.1841,883.7171_0.8651666_1174.058,Left,30.1697,0_0,51_65
12609,671.5034,1129.067_0.9621004_1088.521,Left,7.141156,2_0,61_66
12610,673.743,759.0837_0.9621004_1021.051,Right,7.321681,2_0,66_61
12611,674.063,1127.646_0.9621004_1097.408,Left,23.29356,2_0,61_66
12612,674.3829,880.7526_0.8651666_1173.598,Left,14.3096,0_0,51_65
12613,674.5429,758.6046_0.8429536_1024.012,Right,10.38984,0_1,66_51
12614,674.7029,892.6105_0.8651666_1175.439,Left,25.57376,0_0,51_61
12615,677.1025,892.6105_0.8433979_1175.439,Left,10.84549,0_2,51_61
12616,678.0623,880.7526_0.8651666_1173.598,Left,30.27352,0_0,51_65
12617,678.3823,1127.173_0.730626_1100.371,Left,8.688721,0_3,61_51
12618,678.3823,877.7881_0.8651666_1173.138,Left,23.90135,0_0,51_66
12619,678.5422,1128.12_0.730626_1094.446,Left,16.60697,0_3,61_66
12620,678.5422,945.5281_0.730626_909.3644,Left,24.10923,0_3,65_51
12621,678.5422,757.6463_0.688456_1029.935,Right,32.08011,0_4,66_51
12622,679.0222,933.6493_1.362484_907.6638,Left,24.58621,1_2,65_66
12623,679.982,892.6105_1.710887_1175.439,Left,10.12532,1_1,51_61
12624,681.1018,1129.067_0.8429536_1088.521,Left,21.17373,0_1,61_66
12625,681.1018,760.5212_0.8651666_1012.166,Right,9.461642,0_0,66_65
12626,682.2216,1130.014_0.8433979_1082.596,Left,20.58281,0_2,61_65
12627,682.2216,758.6046_0.688456_1024.012,Right,9.743055,0_4,66_51
12628,684.7812,1128.593_0.9621004_1091.483,Left,16.48771,2_0,61_66
12629,685.1011,936.619_0.9621004_908.089,Left,25.83749,2_0,65_51
12630,685.4211,759.0837_0.8651666_1021.051,Right,7.446592,0_0,66_61
12631,685.5811,883.7171_0.730626_1174.058,Left,29.37351,0_3,51_65
12632,685.901,1127.173_0.688456_1100.371,Left,14.20823,0_4,61_51
12633,686.3809,933.6493_0.9621004_907.6638,Left,12.8977,2_0,65_66
12634,686.8608,939.5887_0.8651666_908.5142,Left,17.74602,0_0,65_51
12635,687.1808,948.4979_0.8433979_909.7896,Left,5.8864,0_2,65_61
12636,687.5007,1128.593_1.362484_1091.483,Left,11.74487,1_2,61_66
12637,688.3006,1129.54_0.9621004_1085.559,Left,21.59189,2_0,61_65
12638,688.3006,1127.646_0.8433979_1097.408,Left,18.37581,0_2,61_66
12639,689.2604,760.042_0.688456_1015.128,Right,17.07089,0_4,66_61
12640,689.2604,877.7881_0.730626_1173.138,Left,27.27223,0_3,51_66
12641,689.4204,1127.173_0.8433979_1100.371,Left,24.66758,0_2,61_51
12642,689.4204,1130.014_0.9621004_1082.596,Left,26.89556,2_0,61_65
12643,689.7404,758.1254_0.8429536_1026.974,Right,28.28788,0_1,66_51
12644,690.7002,757.6463_0.8651666_1029.935,Right,18.09883,0_0,66_51
12645,691.0201,933.6493_0.8651666_907.6638,Left,24.71653,0_0,65_66
12646,691.0201,892.6105_0.8433979_1175.439,Left,15.71883,0_2,51_61
12647,693.7397,1127.646_0.9621004_1097.408,Left,6.462769,2_0,61_66
12648,695.8193,939.5887_0.8429536_908.5142,Left,28.72499,0_1,65_51
12649,695.8193,892.6105_0.688456_1175.439,Left,31.75475,0_4,51_61
12650,695.9793,933.6493_0.8429536_907.6638,Left,26.1853,0_1,65_66
12651,696.4592,877.7881_0.8433979_1173.138,Left,8.845614,0_2,51_66
12652,697.4191,760.5212_0.9621004_1012.166,Right,7.952237,2_0,66_65
12653,697.579,1130.014_1.362484_1082.596,Left,25.5312,1_2,61_65
12654,697.579,948.4979_0.8433979_909.7896,Left,6.568714,0_2,65_61
12655,698.059,760.042_0.8433979_1015.128,Right,20.29773,0_2,66_61
12656,699.4987,1128.12_0.9621004_1094.446,Left,11.74275,2_0,61_66
12657,699.6587,1129.54_0.9621004_1085.559,Left,11.62083,2_0,61_65
12658,700.1386,1127.173_0.8651666_1100.371,Left,12.94621,0_0,61_51
12659,701.5784,945.5281_0.8429536_909.3644,Left,7.19917,0_1,65_51
12660,702.0583,759.5629_0.730626_1018.089,Right,23.98922,0_3,66_61
12661,702.8582,877.7881_0.8433979_1173.138,Left,32.94752,0_2,51_66
12662,706.6975,760.042_0.730626_1015.128,Right,28.19968,0_3,66_61
12663,707.6573,877.7881_0.8433979_1173.138,Left,32.95365,0_2,51_66
12664,708.2972,933.6493_0.730626_907.6638,Left,24.79268,0_3,65_66
12665,708.6172,948.4979_0.8651666_909.7896,Left,15.43185,0_0,65_61
12666,708.6172,889.6461_0.8651666_1174.979,Left,23.406,0_0,51_65
12667,710.0569,933.6493_0.9621004_907.6638,Left,24.19423,2_0,65_66
12668,710.2169,945.5281_0.9621004_909.3644,Left,20.33012,2_0,65_51
12669,710.3769,758.1254_0.730626_1026.974,Right,6.525103,0_3,66_51
12670,711.4967,933.6493_1.710887_907.6638,Left,9.592701,1_1,65_66
12671,712.1366,758.6046_0.8429536_1024.012,Right,18.88669,0_1,66_51
12672,712.7765,1129.54_0.9621004_1085.559,Left,21.56446,2_0,61_65
12673,714.8561,948.4979_0.688456_909.7896,Left,18.9261,0_4,65_61
12674,715.1761,892.6105_0.9621004_1175.439,Left,20.67749,2_0,51_61
12675,715.816,945.5281_0.8651666_909.3644,Left,8.118933,0_0,65_51
12676,716.6158,942.5584_0.8429536_908.9393,Left,7.455194,0_1,65_51
12677,716.6158,877.7881_0.8433979_1173.138,Left,17.86911,0_2,51_66
12678,717.2557,880.7526_0.8651666_1173.598,Left,11.28992,0_0,51_65
12679,718.2156,759.5629_0.8429536_1018.089,Right,6.733871,0_1,66_61
12680,718.3755,948.4979_0.8429536_909.7896,Left,8.203444,0_1,65_61
12681,719.3354,759.0837_0.688456_1021.051,Right,16.64973,0_4,66_61
12682,719.6553,933.6493_0.730626_907.6638,Left,27.61391,0_3,65_66
12683,721.0951,892.6105_0.9621004_1175.439,Left,16.83166,2_0,51_61
12684,722.5349,1129.067_0.8651666_1088.521,Left,28.66886,0_0,61_66
12685,722.5349,758.6046_0.730626_1024.012,Right,13.5496,0_3,66_51
12686,723.0148,948.4979_0.9621004_909.7896,Left,20.01052,2_0,65_61
12687,724.9344,757.6463_0.9621004_1029.935,Right,21.77874,2_0,66_51
12688,725.8943,1127.173_0.9621004_1100.371,Left,24.52974,2_0,61_51
12689,726.2142,759.0837_0.8429536_1021.051,Right,11.15913,0_1,66_61
12690,726.2142,758.1254_0.9621004_1026.974,Right,11.10743,2_0,66_51
12691,727.1741,1129.067_0.8433979_1088.521,Left,7.114729,0_2,61_66
12692,728.7738,948.4979_0.8429536_909.7896,Left,25.47844,0_1,65_61
12693,728.9338,877.7881_0.9621004_1173.138,Left,19.48263,2_0,51_66
12694,729.7336,1127.173_0.8433979_1100.371,Left,16.41779,0_2,61_51
12695,730.0536,1128.593_0.8651666_1091.483,Left,33.32468,0_0,61_66
12696,730.0536,760.5212_0.9621004_1012.166,Right,11.68574,2_0,66_65
12697,730.0536,880.7526_0.688456_1173.598,Left,8.167602,0_4,51_65
12698,730.8535,877.7881_1.710887_1173.138,Left,11.2813,1_1,51_66
12699,731.3334,1128.12_0.730626_1094.446,Left,23.66442,0_3,61_66
12700,731.3334,948.4979_0.8651666_909.7896,Left,6.152955,0_0,65_61
12701,733.0931,933.6493_0.9621004_907.6638,Left,16.34083,2_0,65_66
12702,733.0931,759.5629_0.8433979_1018.089,Right,20.98297,0_2,66_61
12703,733.2531,760.042_0.8429536_1015.128,Right,7.030517,0_1,66_61
12704,733.8929,889.6461_0.8651666_1174.979,Left,30.40418,0_0,51_65
12705,734.8528,892.6105_0.9621004_1175.439,Left,10.65005,2_0,51_61
12706,735.3327,759.0837_0.8433979_1021.051,Right,11.63661,0_2,66_61
12707,735.6526,886.6816_0.9621004_1174.519,Left,17.46623,2_0,51_65
12708,736.6125,942.5584_0.9621004_908.9393,Left,18.92222,2_0,65_51
12709,737.4124,760.5212_0.730626_1012.166,Right,28.74322,0_3,66_65
12710,738.2122,1128.12_0.8433979_1094.446,Left,30.54659,0_2,61_66
12711,738.5322,757.6463_0.8651666_1029.935,Right,17.15513,0_0,66_51
12712,739.652,1129.54_0.8651666_1085.559,Left,11.11684,0_0,61_65
12713,740.4518,933.6493_0.9621004_907.6638,Left,8.414089,2_0,65_66
12714,741.2517,945.5281_0.8429536_909.3644,Left,30.52933,0_1,65_51
12715,742.0516,759.5629_0.730626_1018.089,Right,10.68441,0_3,66_61
12716,742.5315,877.7881_0.8651666_1173.138,Left,11.71037,0_0,51_66
12717,742.6915,939.5887_0.8651666_908.5142,Left,22.92786,0_0,65_51
12718,743.6513,758.6046_0.730626_1024.012,Right,12.51151,0_3,66_51
12719,743.9713,948.4979_0.9621004_909.7896,Left,9.89299,2_0,65_61
12720,744.6111,1127.173_0.8429536_1100.371,Left,25.42228,0_1,61_51
12721,745.411,880.7526_0.688456_1173.598,Left,7.077872,0_4,51_65
12722,745.8909,877.7881_1.710887_1173.138,Left,14.44038,1_1,51_66
12723,746.0509,1129.067_0.8651666_1088.521,Left,26.29062,0_0,61_66
12724,747.4907,948.4979_0.9621004_909.7896,Left,19.42628,2_0,65_61
12725,747.6506,760.5212_0.8651666_1012.166,Right,17.56358,0_0,66_65
12726,749.7303,948.4979_0.9621004_909.7896,Left,12.65098,2_0,65_61
12727,750.2102,757.6463_0.9621004_1029.935,Right,26.80796,2_0,66_51
12728,751.33,1130.014_0.9621004_1082.596,Left,8.519848,2_0,61_65
12729,752.7698,948.4979_0.8429536_909.7896,Left,10.22474,0_1,65_61
12730,753.4097,1128.593_0.8433979_1091.483,Left,21.8798,0_2,61_66
12731,755.0094,877.7881_0.8651666_1173.138,Left,32.38059,0_0,51_66
12732,756.7691,1127.173_0.9621004_1100.371,Left,26.47319,2_0,61_51
12733,756.9291,758.6046_0.8651666_1024.012,Right,23.51518,0_0,66_51
12734,757.0891,757.6463_0.9621004_1029.935,Right,20.25103,2_0,66_51
12735,757.409,880.7526_0.8651666_1173.598,Left,8.417417,0_0,51_65
12736,757.569,883.7171_0.730626_1174.058,Left,15.23628,0_3,51_65
12737,758.3688,942.5584_0.8433979_908.9393,Left,21.53276,0_2,65_51
12738,759.1687,759.5629_0.8429536_1018.089,Right,28.36124,0_1,66_61
12739,759.9686,948.4979_0.9621004_909.7896,Left,21.25384,2_0,65_61
12740,761.4083,1128.593_0.730626_1091.483,Left,15.71651,0_3,61_66
12741,763.488,760.5212_0.8651666_1012.166,Right,9.750924,0_0,66_65
12742,764.1279,936.619_0.8429536_908.089,Left,15.27543,0_1,65_51
12743,767.0074,889.6461_0.9621004_1174.979,Left,19.17667,2_0,51_65
12744,767.3273,948.4979_0.8429536_909.7896,Left,19.68323,0_1,65_61
12745,767.3273,936.619_0.9621004_908.089,Left,5.873503,2_0,65_51
12746,767.8073,945.5281_0.8433979_909.3644,Left,12.50843,0_2,65_51
12747,768.1272,877.7881_0.9621004_1173.138,Left,18.13571,2_0,51_66
12748,770.5268,1127.173_0.8433979_1100.371,Left,21.54386,0_2,61_51
12749,771.0067,760.5212_0.8429536_1012.166,Right,8.707941,0_1,66_65
12750,773.2463,886.6816_0.730626_1174.519,Left,33.21158,0_3,51_65
12751,774.6861,948.4979_0.688456_909.7896,Left,24.34947,0_4,65_61
12752,775.166,877.7881_0.8433979_1173.138,Left,10.52891,0_2,51_66
12753,776.1259,758.6046_0.8429536_1024.012,Right,9.97625,0_1,66_51
12754,776.1259,889.6461_0.8651666_1174.979,Left,16.42895,0_0,51_65
12755,776.9257,1127.173_0.9621004_1100.371,Left,24.21315,2_0,61_51
12756,777.8856,760.5212_0.8433979_1012.166,Right,7.879253,0_2,66_65
12757,779.0054,889.6461_0.688456_1174.979,Left,20.87052,0_4,51_65
12758,779.6453,1128.12_0.8433979_1094.446,Left,8.859107,0_2,61_66
12759,780.1252,1129.54_0.9621004_1085.559,Left,13.94372,2_0,61_65
12760,780.2852,939.5887_0.8429536_908.5142,Left,12.66552,0_1,65_51
12761,781.5649,945.5281_0.688456_909.3644,Left,8.755694,0_4,65_51
12762,782.3648,1127.173_0.9621004_1100.371,Left,10.30335,2_0,61_51
12763,783.0047,936.619_0.688456_908.089,Left,23.77232,0_4,65_51
12764,783.3246,948.4979_0.8651666_909.7896,Left,8.69988,0_0,65_61
12765,784.1245,886.6816_0.688456_1174.519,Left,14.44777,0_4,51_65
12766,785.4043,880.7526_0.9621004_1173.598,Left,18.18173,2_0,51_65
12767,785.5643,1130.014_0.9621004_1082.596,Left,19.32413,2_0,61_65
12768,787.324,1127.173_0.8651666_1100.371,Left,7.551267,0_0,61_51
12769,787.324,880.7526_0.9621004_1173.598,Left,10.63059,2_0,51_65
12770,787.8039,877.7881_0.8651666_1173.138,Left,18.13447,0_0,51_66
12771,787.9639,760.5212_0.730626_1012.166,Right,9.211161,0_3,66_65
12772,788.6038,948.4979_0.8429536_909.7896,Left,28.56635,0_1,65_61
12773,789.4036,886.6816_0.8429536_1174.519,Left,11.05952,0_1,51_65
12774,791.9632,760.5212_0.8651666_1012.166,Right,15.82899,0_0,66_65
12775,792.2831,948.4979_0.730626_909.7896,Left,18.80478,0_3,65_61
12776,792.6031,758.1254_0.8651666_1026.974,Right,17.94012,0_0,66_51
12777,794.2028,757.6463_0.9621004_1029.935,Right,22.42368,2_0,66_51
12778,794.6827,758.1254_0.688456_1026.974,Right,18.8315,0_4,66_51
12779,796.1225,1128.12_0.730626_1094.446,Left,23.45938,0_3,61_66
12780,797.5623,945.5281_1.362484_909.3644,Left,23.92374,1_2,65_51
12781,798.3621,757.6463_0.9621004_1029.935,Right,11.92708,2_0,66_51
12782,798.6821,1130.014_0.8651666_1082.596,Left,10.55766,0_0,61_65
12783,798.842,936.619_0.9621004_908.089,Left,22.05271,2_0,65_51
12784,799.4819,948.4979_0.8651666_909.7896,Left,16.15226,0_0,65_61
12785,800.6017,939.5887_0.9621004_908.5142,Left,7.789996,2_0,65_51
12786,800.7617,877.7881_0.9621004_1173.138,Left,25.59047,2_0,51_66
12787,802.0415,759.5629_0.8429536_1018.089,Right,15.11476,0_1,66_61
12788,804.1212,760.5212_0.8433979_1012.166,Right,28.80697,0_2,66_65
12789,809.5602,760.5212_0.8429536_1012.166,Right,22.35589,0_1,66_65
12790,809.8802,877.7881_0.8429536_1173.138,Left,21.0398,0_1,51_66
12791,810.0402,880.7526_0.9621004_1173.598,Left,22.08386,2_0,51_65
12792,810.84,758.6046_0.9621004_1024.012,Right,15.28702,2_0,66_51
12793,811.3199,759.5629_0.9621004_1018.089,Right,26.6982,2_0,66_61
12794,811.6399,877.7881_0.8433979_1173.138,Left,23.58943,0_2,51_66
12795,814.5194,1128.12_0.9621004_1094.446,Left,11.07913,2_0,61_66
12796,814.5194,936.619_0.9621004_908.089,Left,6.548682,2_0,65_51
