车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
2892,509.1301,945.5281_0.8429536_909.3644,Left,11.72408,0_1,65_51
2893,509.4501,1128.12_0.8429536_1094.446,Left,5.576788,0_1,61_66
2894,509.6101,759.0837_0.688456_1021.051,Right,27.9518,0_4,66_61
2895,511.5302,1127.173_0.8433979_1100.371,Left,13.19755,0_2,61_51
2896,513.7699,892.6105_0.730626_1175.439,Left,23.46942,0_3,51_61
2897,514.2498,757.6463_0.688456_1029.935,Right,23.64207,0_4,66_51
2898,515.3696,1129.067_0.730626_1088.521,Left,11.35788,0_3,61_66
2899,515.8495,933.6493_0.8651666_907.6638,Left,7.472443,0_0,65_66
2900,517.4493,945.5281_0.688456_909.3644,Left,30.74712,0_4,65_51
2901,518.4091,760.5212_0.8651666_1012.166,Right,12.34159,0_0,66_65
2902,518.5691,760.042_0.8429536_1015.128,Right,30.27442,0_1,66_61
2903,518.889,877.7881_0.8651666_1173.138,Left,9.658585,0_0,51_66
2904,519.049,758.6046_0.8433979_1024.012,Right,22.97401,0_2,66_51
2905,520.0089,948.4979_0.8433979_909.7896,Left,7.466644,0_2,65_61
2906,520.4888,1127.173_0.9621004_1100.371,Left,10.49552,2_0,61_51
2907,521.2886,936.619_0.8429536_908.089,Left,7.107473,0_1,65_51
2908,523.3683,886.6816_0.8433979_1174.519,Left,23.1035,0_2,51_65
2909,526.2478,948.4979_0.688456_909.7896,Left,32.10094,0_4,65_61
2910,526.5677,1127.173_0.8433979_1100.371,Left,15.58114,0_2,61_51
2911,527.6876,892.6105_0.9621004_1175.439,Left,27.30071,2_0,51_61
2912,528.6474,759.5629_0.9621004_1018.089,Right,8.322947,2_0,66_61
2913,529.1273,1127.646_0.8429536_1097.408,Left,22.67436,0_1,61_66
2914,530.7271,760.042_0.688456_1015.128,Right,29.59152,0_4,66_61
2915,531.8469,1127.173_0.8429536_1100.371,Left,15.92703,0_1,61_51
2916,532.4868,1130.014_0.9621004_1082.596,Left,20.43429,2_0,61_65
2917,532.9667,933.6493_0.8433979_907.6638,Left,11.5756,0_2,65_66
2918,533.1266,758.1254_0.8429536_1026.974,Right,28.24368,0_1,66_51
2919,534.2465,760.042_0.8433979_1015.128,Right,20.36551,0_2,66_61
2920,536.4861,1128.593_0.730626_1091.483,Left,17.28569,0_3,61_66
2921,539.5256,757.6463_0.8429536_1029.935,Right,10.41647,0_1,66_51
2922,540.4854,889.6461_0.688456_1174.979,Left,14.83679,0_4,51_65
2923,542.4051,1127.173_0.8429536_1100.371,Left,22.4082,0_1,61_51
2924,542.4051,886.6816_0.8433979_1174.519,Left,24.64761,0_2,51_65
2925,542.725,1129.54_0.8429536_1085.559,Left,25.88903,0_1,61_65
2926,543.045,939.5887_0.9621004_908.5142,Left,25.3762,2_0,65_51
2927,544.0048,757.6463_0.730626_1029.935,Right,18.0749,0_3,66_51
2928,545.2846,759.0837_0.8429536_1021.051,Right,20.59699,0_1,66_61
2929,546.4044,1130.014_0.730626_1082.596,Left,9.343952,0_3,61_65
2930,546.8843,1127.173_0.9621004_1100.371,Left,22.47354,2_0,61_51
2931,547.0443,1128.12_0.9621004_1094.446,Left,20.78289,2_0,61_66
2932,547.0443,880.7526_1.710887_1173.598,Left,24.77837,1_1,51_65
2933,547.8442,933.6493_0.688456_907.6638,Left,15.90281,0_4,65_66
2934,548.4841,1129.54_0.8429536_1085.559,Left,14.69195,0_1,61_65
2935,549.7639,877.7881_0.8433979_1173.138,Left,21.26043,0_2,51_66
2936,550.2438,1129.067_0.8429536_1088.521,Left,15.26548,0_1,61_66
2937,551.0436,758.6046_0.9621004_1024.012,Right,20.30436,2_0,66_51
2938,552.1635,1127.173_0.8651666_1100.371,Left,16.60881,0_0,61_51
2939,554.723,1127.173_0.8429536_1100.371,Left,15.38109,0_1,61_51
2940,557.7625,942.5584_0.8433979_908.9393,Left,15.00981,0_2,65_51
2941,558.0825,760.042_0.9621004_1015.128,Right,14.86321,2_0,66_61
2942,559.0423,880.7526_0.730626_1173.598,Left,28.52699,0_3,51_65
2943,559.2023,1129.54_0.688456_1085.559,Left,10.61242,0_4,61_65
2944,561.4419,892.6105_0.688456_1175.439,Left,31.11089,0_4,51_61
2945,561.6019,760.5212_0.9621004_1012.166,Right,17.56498,2_0,66_65
2946,562.5617,880.7526_0.8429536_1173.598,Left,24.6156,0_1,51_65
2947,562.7217,948.4979_0.8433979_909.7896,Left,8.490911,0_2,65_61
2948,563.0416,1130.014_0.8433979_1082.596,Left,33.21551,0_2,61_65
2949,564.8013,759.5629_0.9621004_1018.089,Right,16.49416,2_0,66_61
2950,565.1213,886.6816_0.730626_1174.519,Left,21.99533,0_3,51_65
2951,567.041,886.6816_1.362484_1174.519,Left,7.564223,1_2,51_65
2952,567.8408,1130.014_0.8433979_1082.596,Left,12.64738,0_2,61_65
2953,567.8408,880.7526_0.8429536_1173.598,Left,14.25002,0_1,51_65
2954,568.8007,1129.54_0.8651666_1085.559,Left,17.12938,0_0,61_65
2955,571.5202,759.5629_0.9621004_1018.089,Right,25.48546,2_0,66_61
2956,573.4399,760.5212_0.8433979_1012.166,Right,15.6517,0_2,66_65
2957,574.8796,1127.173_0.8651666_1100.371,Left,17.56639,0_0,61_51
2958,575.1996,883.7171_0.8651666_1174.058,Left,15.15348,0_0,51_65
2959,577.2792,1127.646_0.730626_1097.408,Left,18.90521,0_3,61_66
2960,577.9191,759.0837_0.9621004_1021.051,Right,20.82305,2_0,66_61
2961,578.0791,1127.173_0.8433979_1100.371,Left,9.463947,0_2,61_51
2962,578.0791,760.5212_0.9621004_1012.166,Right,9.189015,2_0,66_65
2963,578.2391,1127.173_1.710887_1100.371,Left,11.17537,1_1,61_51
2964,579.1989,877.7881_0.9621004_1173.138,Left,7.077906,2_0,51_66
2965,579.8388,757.6463_0.730626_1029.935,Right,13.56045,0_3,66_51
2966,579.9988,758.1254_0.688456_1026.974,Right,30.4281,0_4,66_51
2967,580.7986,759.5629_0.8429536_1018.089,Right,25.10518,0_1,66_61
2968,580.7986,886.6816_0.9621004_1174.519,Left,14.90143,2_0,51_65
2969,582.0784,1130.014_0.8429536_1082.596,Left,21.82528,0_1,61_65
2970,582.8783,1128.12_0.8433979_1094.446,Left,23.11264,0_2,61_66
2971,582.8783,1129.54_1.362484_1085.559,Left,19.70111,1_2,61_65
2972,584.478,759.0837_0.688456_1021.051,Right,29.43769,0_4,66_61
2973,585.1179,757.6463_0.9621004_1029.935,Right,25.56253,2_0,66_51
2974,585.2779,1130.014_0.8651666_1082.596,Left,6.700586,0_0,61_65
2975,586.0778,880.7526_0.9621004_1173.598,Left,6.785814,2_0,51_65
2976,587.1976,889.6461_0.9621004_1174.979,Left,20.84198,2_0,51_65
2977,590.2371,1127.173_0.9621004_1100.371,Left,7.438549,2_0,61_51
2978,590.557,1130.014_0.730626_1082.596,Left,25.84055,0_3,61_65
2979,590.557,1129.54_0.9621004_1085.559,Left,24.06637,2_0,61_65
2980,591.3569,880.7526_0.688456_1173.598,Left,9.783135,0_4,51_65
2981,592.7966,1128.593_0.8429536_1091.483,Left,6.154072,0_1,61_66
2982,594.2364,1129.54_0.8433979_1085.559,Left,23.46265,0_2,61_65
2983,594.2364,889.6461_0.8651666_1174.979,Left,30.63733,0_0,51_65
2984,594.3964,936.619_0.8651666_908.089,Left,19.5834,0_0,65_51
2985,597.7558,759.0837_0.8651666_1021.051,Right,21.87872,0_0,66_61
2986,599.5155,1127.173_1.362484_1100.371,Left,26.65063,1_2,61_51
2987,600.1554,945.5281_0.8433979_909.3644,Left,26.03684,0_2,65_51
2988,600.7953,1130.014_0.688456_1082.596,Left,21.97163,0_4,61_65
2989,603.0349,877.7881_0.730626_1173.138,Left,15.51845,0_3,51_66
2990,603.3549,1130.014_0.688456_1082.596,Left,9.99139,0_4,61_65
2991,603.3549,948.4979_0.9621004_909.7896,Left,25.113,2_0,65_61
2992,603.5148,1128.593_0.730626_1091.483,Left,18.42017,0_3,61_66
2993,605.1146,1129.54_0.8429536_1085.559,Left,11.27048,0_1,61_65
2994,605.4345,877.7881_0.8429536_1173.138,Left,23.82396,0_1,51_66
2995,605.9144,758.6046_0.8433979_1024.012,Right,27.38472,0_2,66_51
2996,606.8743,948.4979_0.8429536_909.7896,Left,13.44586,0_1,65_61
2997,607.3542,1130.014_0.8651666_1082.596,Left,10.08096,0_0,61_65
2998,608.634,759.0837_0.8429536_1021.051,Right,25.72071,0_1,66_61
2999,608.9539,1128.593_0.8651666_1091.483,Left,29.7528,0_0,61_66
3000,609.1139,760.042_0.9621004_1015.128,Right,22.50593,2_0,66_61
3001,609.9138,758.6046_0.8651666_1024.012,Right,26.91901,0_0,66_51
3002,610.8736,1129.54_0.8429536_1085.559,Left,9.783372,0_1,61_65
3003,611.0336,1127.173_0.8433979_1100.371,Left,22.64191,0_2,61_51
3004,612.3134,1127.646_0.8429536_1097.408,Left,13.31181,0_1,61_66
3005,612.7933,760.5212_0.730626_1012.166,Right,8.225429,0_3,66_65
3006,614.0731,758.6046_0.8651666_1024.012,Right,9.391433,0_0,66_51
3007,614.553,1128.12_0.8429536_1094.446,Left,19.19308,0_1,61_66
3008,614.553,759.0837_0.8433979_1021.051,Right,16.90681,0_2,66_61
3009,614.713,945.5281_1.710887_909.3644,Left,9.065121,1_1,65_51
3010,615.5128,1127.646_0.8429536_1097.408,Left,6.065399,0_1,61_66
3011,617.7524,877.7881_0.9621004_1173.138,Left,18.56317,2_0,51_66
3012,618.3923,758.1254_0.730626_1026.974,Right,10.67903,0_3,66_51
3013,619.0322,760.5212_0.9621004_1012.166,Right,26.43132,2_0,66_65
3014,619.0322,892.6105_0.9621004_1175.439,Left,16.1571,2_0,51_61
3015,620.9519,1128.593_0.8433979_1091.483,Left,24.42172,0_2,61_66
3016,621.5918,886.6816_0.688456_1174.519,Left,32.73613,0_4,51_65
3017,623.3515,948.4979_0.688456_909.7896,Left,19.21438,0_4,65_61
3018,623.8314,892.6105_0.9621004_1175.439,Left,7.948179,2_0,51_61
3019,624.1514,933.6493_0.9621004_907.6638,Left,26.45564,2_0,65_66
3020,624.6313,757.6463_0.9621004_1029.935,Right,25.02375,2_0,66_51
3021,626.231,948.4979_0.8433979_909.7896,Left,20.70587,0_2,65_61
3022,627.0309,1129.54_0.688456_1085.559,Left,12.15073,0_4,61_65
3023,627.0309,933.6493_0.8433979_907.6638,Left,25.41187,0_2,65_66
3024,627.3508,942.5584_0.9621004_908.9393,Left,17.7899,2_0,65_51
3025,627.5108,1129.067_0.730626_1088.521,Left,14.65815,0_3,61_66
3026,628.1507,877.7881_0.730626_1173.138,Left,8.6951,0_3,51_66
3027,628.3107,886.6816_0.9621004_1174.519,Left,10.90937,2_0,51_65
3028,629.1105,759.0837_0.9621004_1021.051,Right,15.14392,2_0,66_61
3029,629.4305,1129.54_1.710887_1085.559,Left,19.13738,1_1,61_65
3030,630.0704,757.6463_0.8651666_1029.935,Right,22.93275,0_0,66_51
3031,630.7103,892.6105_0.8433979_1175.439,Left,9.097773,0_2,51_61
3032,631.9901,1127.173_0.688456_1100.371,Left,18.74826,0_4,61_51
3033,633.1099,1129.067_0.9621004_1088.521,Left,21.77558,2_0,61_66
3034,634.0697,760.042_0.8429536_1015.128,Right,19.31254,0_1,66_61
3035,634.3896,1128.12_1.362484_1094.446,Left,26.55358,1_2,61_66
3036,635.1895,758.1254_0.8433979_1026.974,Right,20.78966,0_2,66_51
3037,637.1092,942.5584_0.8433979_908.9393,Left,19.28188,0_2,65_51
3038,637.2692,759.0837_0.8429536_1021.051,Right,27.7708,0_1,66_61
3039,639.1888,760.5212_0.730626_1012.166,Right,8.219878,0_3,66_65
3040,639.5088,1129.067_0.8433979_1088.521,Left,22.17565,0_2,61_66
3041,640.3087,1127.646_0.8433979_1097.408,Left,7.262659,0_2,61_66
3042,640.6286,1128.593_0.8433979_1091.483,Left,16.51241,0_2,61_66
3043,640.9485,933.6493_0.8433979_907.6638,Left,5.719708,0_2,65_66
3044,641.5884,759.0837_0.688456_1021.051,Right,15.23623,0_4,66_61
3045,642.5483,939.5887_0.730626_908.5142,Left,24.73979,0_3,65_51
3046,644.468,760.5212_0.8429536_1012.166,Right,20.80951,0_1,66_65
3047,645.1078,1127.646_0.9621004_1097.408,Left,27.5842,2_0,61_66
3048,645.2678,1127.173_0.730626_1100.371,Left,25.88197,0_3,61_51
3049,645.2678,948.4979_0.730626_909.7896,Left,24.9093,0_3,65_61
3050,645.7477,877.7881_0.688456_1173.138,Left,30.49431,0_4,51_66
3051,646.8676,948.4979_0.730626_909.7896,Left,20.34871,0_3,65_61
3052,651.6667,948.4979_0.730626_909.7896,Left,7.570529,0_3,65_61
3053,651.9867,1127.173_0.8433979_1100.371,Left,22.80361,0_2,61_51
3054,652.3066,1129.067_0.9621004_1088.521,Left,10.17732,2_0,61_66
3055,652.4666,1128.593_0.8651666_1091.483,Left,10.16855,0_0,61_66
3056,652.7866,1129.54_0.9621004_1085.559,Left,9.511012,2_0,61_65
3057,655.3461,933.6493_0.8429536_907.6638,Left,23.10244,0_1,65_66
3058,655.986,1130.014_1.362484_1082.596,Left,18.8703,1_2,61_65
3059,658.3856,1127.173_0.8433979_1100.371,Left,28.8697,0_2,61_51
3060,660.1453,760.5212_0.8429536_1012.166,Right,8.659291,0_1,66_65
3061,660.3053,759.5629_0.688456_1018.089,Right,15.15168,0_4,66_61
3062,660.9452,759.0837_0.9621004_1021.051,Right,13.78382,2_0,66_61
3063,661.7451,1127.173_0.8651666_1100.371,Left,17.55498,0_0,61_51
3064,662.7049,945.5281_0.8429536_909.3644,Left,21.75806,0_1,65_51
3065,664.6246,1130.014_0.8651666_1082.596,Left,14.50801,0_0,61_65
3066,664.7845,883.7171_0.8429536_1174.058,Left,6.144282,0_1,51_65
3067,665.2645,1129.54_0.9621004_1085.559,Left,18.48545,2_0,61_65
3068,666.5443,1129.067_0.9621004_1088.521,Left,14.54605,2_0,61_66
3069,666.5443,945.5281_0.8429536_909.3644,Left,16.77096,0_1,65_51
3070,667.6641,892.6105_0.730626_1175.439,Left,25.16378,0_3,51_61
3071,667.824,1127.173_0.9621004_1100.371,Left,6.153149,2_0,61_51
3072,668.9438,948.4979_1.710887_909.7896,Left,12.03341,1_1,65_61
3073,671.3434,1128.593_0.8429536_1091.483,Left,25.2575,0_1,61_66
3074,672.3033,1127.646_0.8429536_1097.408,Left,30.33416,0_1,61_66
3075,672.3033,877.7881_0.730626_1173.138,Left,17.67168,0_3,51_66
3076,672.9432,1129.067_1.362484_1088.521,Left,21.93115,1_2,61_66
3077,673.903,1128.12_0.688456_1094.446,Left,27.46755,0_4,61_66
3078,674.223,1130.014_0.8429536_1082.596,Left,7.510603,0_1,61_65
3079,674.223,892.6105_0.8433979_1175.439,Left,20.29474,0_2,51_61
3080,674.5429,933.6493_0.9621004_907.6638,Left,16.03453,2_0,65_66
3081,675.6627,1129.54_0.730626_1085.559,Left,22.93841,0_3,61_65
3082,676.7825,939.5887_0.8433979_908.5142,Left,22.07822,0_2,65_51
3083,677.1025,1127.173_0.688456_1100.371,Left,15.44654,0_4,61_51
3084,677.5824,933.6493_0.9621004_907.6638,Left,20.31963,2_0,65_66
3085,679.5021,758.1254_0.8651666_1026.974,Right,12.68095,0_0,66_51
3086,679.982,933.6493_0.8429536_907.6638,Left,19.06202,0_1,65_66
3087,680.142,760.5212_0.9621004_1012.166,Right,10.8385,2_0,66_65
3088,680.6219,759.5629_0.688456_1018.089,Right,24.04014,0_4,66_61
3089,683.0215,758.6046_0.688456_1024.012,Right,7.99498,0_4,66_51
3090,683.3414,1130.014_0.8651666_1082.596,Left,15.39024,0_0,61_65
3091,683.5014,1128.593_0.9621004_1091.483,Left,25.71236,2_0,61_66
3092,684.1413,1129.54_0.9621004_1085.559,Left,20.61853,2_0,61_65
3093,685.2611,877.7881_0.688456_1173.138,Left,22.64401,0_4,51_66
3094,685.5811,880.7526_0.9621004_1173.598,Left,15.80676,2_0,51_65
3095,686.8608,758.1254_0.8429536_1026.974,Right,13.11487,0_1,66_51
3096,687.1808,883.7171_0.9621004_1174.058,Left,12.40336,2_0,51_65
3097,688.6205,939.5887_0.688456_908.5142,Left,30.18573,0_4,65_51
3098,688.9405,892.6105_0.730626_1175.439,Left,16.11689,0_3,51_61
3099,689.1005,1127.173_0.8429536_1100.371,Left,23.94342,0_1,61_51
3100,690.5402,760.5212_0.9621004_1012.166,Right,19.00897,2_0,66_65
3101,691.1801,889.6461_0.688456_1174.979,Left,12.95891,0_4,51_65
3102,692.14,1130.014_0.8429536_1082.596,Left,27.40837,0_1,61_65
3103,693.2598,892.6105_0.688456_1175.439,Left,32.62682,0_4,51_61
3104,694.3796,877.7881_0.9621004_1173.138,Left,19.37649,2_0,51_66
3105,694.6995,760.5212_0.8651666_1012.166,Right,25.75988,0_0,66_65
3106,696.6192,1130.014_0.730626_1082.596,Left,6.139792,0_3,61_65
3107,696.9391,933.6493_0.9621004_907.6638,Left,23.80805,2_0,65_66
3108,697.0991,1129.54_0.730626_1085.559,Left,6.729368,0_3,61_65
3109,697.2591,939.5887_0.8429536_908.5142,Left,12.27709,0_1,65_51
3110,697.4191,877.7881_0.9621004_1173.138,Left,15.0136,2_0,51_66
3111,697.899,892.6105_0.9621004_1175.439,Left,8.528475,2_0,51_61
3112,698.5389,758.1254_0.8651666_1026.974,Right,30.43782,0_0,66_51
3113,699.8187,948.4979_0.688456_909.7896,Left,32.92287,0_4,65_61
3114,700.1386,886.6816_0.8429536_1174.519,Left,24.27387,0_1,51_65
3115,702.2183,759.5629_0.8433979_1018.089,Right,11.28881,0_2,66_61
3116,703.498,948.4979_0.688456_909.7896,Left,20.68464,0_4,65_61
3117,703.498,889.6461_0.8429536_1174.979,Left,29.62665,0_1,51_65
3118,704.1379,1127.646_0.8433979_1097.408,Left,8.237849,0_2,61_66
3119,704.1379,760.5212_0.8651666_1012.166,Right,31.59414,0_0,66_65
3120,704.9378,759.0837_0.8433979_1021.051,Right,9.729634,0_2,66_61
3121,705.5777,1130.014_0.8651666_1082.596,Left,9.593679,0_0,61_65
3122,705.5777,760.042_0.8433979_1015.128,Right,30.79217,0_2,66_61
3123,706.0576,760.5212_0.730626_1012.166,Right,22.89737,0_3,66_65
3124,708.1373,1127.173_1.362484_1100.371,Left,23.71502,1_2,61_51
3125,708.1373,892.6105_0.730626_1175.439,Left,16.89048,0_3,51_61
3126,710.5369,892.6105_0.9621004_1175.439,Left,25.69533,2_0,51_61
3127,711.4967,933.6493_0.688456_907.6638,Left,14.97478,0_4,65_66
3128,711.8167,877.7881_0.730626_1173.138,Left,15.32701,0_3,51_66
3129,711.9766,1129.54_0.8651666_1085.559,Left,14.05148,0_0,61_65
3130,711.9766,760.5212_0.9621004_1012.166,Right,19.12135,2_0,66_65
3131,712.1366,759.0837_0.9621004_1021.051,Right,6.33523,2_0,66_61
3132,713.0964,886.6816_0.8429536_1174.519,Left,9.985544,0_1,51_65
3133,713.4164,948.4979_0.688456_909.7896,Left,17.272,0_4,65_61
3134,713.8963,759.5629_0.9621004_1018.089,Right,15.81891,2_0,66_61
3135,715.976,880.7526_0.8651666_1173.598,Left,12.19997,0_0,51_65
3136,718.6955,939.5887_0.9621004_908.5142,Left,6.650722,2_0,65_51
3137,719.1754,948.4979_0.730626_909.7896,Left,31.58231,0_3,65_61
3138,719.8153,892.6105_0.9621004_1175.439,Left,7.020648,2_0,51_61
3139,720.9351,1127.646_0.8429536_1097.408,Left,12.31227,0_1,61_66
3140,721.0951,760.5212_0.730626_1012.166,Right,25.41148,0_3,66_65
3141,721.575,948.4979_0.9621004_909.7896,Left,21.25793,2_0,65_61
3142,722.3749,759.0837_0.9621004_1021.051,Right,10.90063,2_0,66_61
3143,722.5349,1128.593_0.730626_1091.483,Left,6.872252,0_3,61_66
3144,722.6948,760.042_0.9621004_1015.128,Right,16.35934,2_0,66_61
3145,722.8548,1127.173_0.8429536_1100.371,Left,10.5757,0_1,61_51
3146,725.0944,877.7881_0.9621004_1173.138,Left,21.07794,2_0,51_66
3147,725.0944,892.6105_0.8433979_1175.439,Left,14.87196,0_2,51_61
3148,725.4144,933.6493_0.730626_907.6638,Left,25.85833,0_3,65_66
3149,725.7343,1129.54_0.730626_1085.559,Left,12.61362,0_3,61_65
3150,725.7343,889.6461_0.8433979_1174.979,Left,11.65162,0_2,51_65
3151,726.2142,936.619_0.8433979_908.089,Left,17.36367,0_2,65_51
3152,726.8541,1127.173_0.688456_1100.371,Left,18.83702,0_4,61_51
3153,727.654,883.7171_0.688456_1174.058,Left,17.66139,0_4,51_65
3154,727.814,1128.593_0.730626_1091.483,Left,27.61767,0_3,61_66
3155,728.6138,877.7881_0.688456_1173.138,Left,11.3785,0_4,51_66
3156,728.7738,889.6461_0.688456_1174.979,Left,27.15716,0_4,51_65
3157,729.4137,760.5212_0.8429536_1012.166,Right,32.96939,0_1,66_65
3158,729.5737,886.6816_0.8429536_1174.519,Left,11.56269,0_1,51_65
3159,729.8936,1130.014_0.9621004_1082.596,Left,15.30442,2_0,61_65
3160,730.2136,760.5212_1.710887_1012.166,Right,12.1028,1_1,66_65
3161,730.6935,758.1254_1.710887_1026.974,Right,16.17673,1_1,66_51
3162,731.3334,1129.54_0.730626_1085.559,Left,9.496628,0_3,61_65
3163,731.3334,883.7171_0.8433979_1174.058,Left,24.03459,0_2,51_65
3164,731.9733,758.6046_0.8651666_1024.012,Right,17.28845,0_0,66_51
3165,732.9331,759.5629_0.8433979_1018.089,Right,28.22478,0_2,66_61
3166,733.573,759.0837_1.710887_1021.051,Right,24.03369,1_1,66_61
3167,733.573,892.6105_0.8433979_1175.439,Left,27.72943,0_2,51_61
3168,737.0924,1127.173_0.8429536_1100.371,Left,7.360724,0_1,61_51
3169,737.2524,948.4979_0.8429536_909.7896,Left,14.42733,0_1,65_61
3170,739.652,758.6046_0.8429536_1024.012,Right,7.755934,0_1,66_51
3171,740.7718,1129.54_0.8429536_1085.559,Left,10.02473,0_1,61_65
3172,743.0114,1127.173_0.8429536_1100.371,Left,7.397079,0_1,61_51
3173,743.1714,889.6461_0.730626_1174.979,Left,30.49811,0_3,51_65
3174,744.1312,760.5212_0.9621004_1012.166,Right,13.61833,2_0,66_65
3175,744.4512,1128.593_0.8651666_1091.483,Left,29.18795,0_0,61_66
3176,745.571,759.5629_0.9621004_1018.089,Right,26.5675,2_0,66_61
3177,745.8909,1128.12_0.8651666_1094.446,Left,19.90886,0_0,61_66
3178,746.3708,1129.067_0.688456_1088.521,Left,23.98162,0_4,61_66
3179,746.8508,889.6461_0.8651666_1174.979,Left,13.12134,0_0,51_65
3180,748.4505,760.5212_0.730626_1012.166,Right,12.56204,0_3,66_65
3181,748.7704,880.7526_0.688456_1173.598,Left,16.17911,0_4,51_65
3182,749.4103,877.7881_0.730626_1173.138,Left,10.91602,0_3,51_66
3183,749.5703,759.0837_0.9621004_1021.051,Right,25.88039,2_0,66_61
3184,749.8903,759.5629_0.8429536_1018.089,Right,32.17811,0_1,66_61
3185,751.65,1129.54_0.688456_1085.559,Left,23.41869,0_4,61_65
3186,752.2899,1128.593_0.9621004_1091.483,Left,12.0395,2_0,61_66
3187,753.0897,942.5584_0.8651666_908.9393,Left,12.3671,0_0,65_51
3188,753.4097,758.6046_0.8429536_1024.012,Right,29.48324,0_1,66_51
3189,753.8896,1127.173_0.8433979_1100.371,Left,17.02647,0_2,61_51
3190,754.3695,889.6461_0.688456_1174.979,Left,10.62776,0_4,51_65
3191,754.5295,1129.54_0.730626_1085.559,Left,10.08799,0_3,61_65
3192,755.6493,1130.014_0.730626_1082.596,Left,18.1809,0_3,61_65
3193,756.2892,759.5629_0.8651666_1018.089,Right,5.670494,0_0,66_61
3194,756.6091,933.6493_0.9621004_907.6638,Left,19.11527,2_0,65_66
3195,756.6091,948.4979_0.9621004_909.7896,Left,6.673961,2_0,65_61
3196,757.8889,759.0837_0.688456_1021.051,Right,30.96081,0_4,66_61
3197,758.3688,877.7881_0.8429536_1173.138,Left,30.33048,0_1,51_66
3198,759.1687,1127.173_0.8651666_1100.371,Left,20.3749,0_0,61_51
3199,759.3287,933.6493_0.9621004_907.6638,Left,22.18558,2_0,65_66
3200,759.6486,1129.067_0.730626_1088.521,Left,26.12223,0_3,61_66
3201,760.1285,760.5212_0.8429536_1012.166,Right,31.84782,0_1,66_65
3202,760.4485,942.5584_0.688456_908.9393,Left,26.25886,0_4,65_51
3203,760.6085,1129.54_0.688456_1085.559,Left,25.9987,0_4,61_65
3204,760.6085,889.6461_0.8433979_1174.979,Left,31.73726,0_2,51_65
3205,761.5683,1128.12_0.8429536_1094.446,Left,14.56876,0_1,61_66
3206,765.7276,889.6461_0.9621004_1174.979,Left,9.669743,2_0,51_65
3207,766.2075,933.6493_0.9621004_907.6638,Left,7.349522,2_0,65_66
3208,766.5275,886.6816_0.8429536_1174.519,Left,26.48323,0_1,51_65
3209,767.1674,1127.173_0.730626_1100.371,Left,6.203942,0_3,61_51
3210,767.1674,942.5584_0.688456_908.9393,Left,10.07409,0_4,65_51
3211,768.7671,877.7881_0.8433979_1173.138,Left,11.35296,0_2,51_66
3212,769.087,948.4979_0.730626_909.7896,Left,14.35458,0_3,65_61
3213,769.087,939.5887_0.8651666_908.5142,Left,9.354363,0_0,65_51
3214,769.247,1127.646_0.8651666_1097.408,Left,9.380193,0_0,61_66
3215,770.5268,1129.067_0.9621004_1088.521,Left,20.80455,2_0,61_66
3216,771.4866,1130.014_0.8429536_1082.596,Left,6.410879,0_1,61_65
3217,771.9666,1128.593_0.8433979_1091.483,Left,27.51323,0_2,61_66
3218,772.6064,760.5212_0.688456_1012.166,Right,26.21127,0_4,66_65
3219,773.2463,758.6046_0.9621004_1024.012,Right,23.42965,2_0,66_51
3220,773.2463,877.7881_0.688456_1173.138,Left,24.54765,0_4,51_66
3221,774.8461,936.619_0.9621004_908.089,Left,23.5921,2_0,65_51
3222,778.5255,1130.014_0.688456_1082.596,Left,32.3885,0_4,61_65
3223,778.5255,889.6461_0.730626_1174.979,Left,24.4949,0_3,51_65
3224,778.6854,1128.593_0.688456_1091.483,Left,20.89616,0_4,61_66
3225,780.2852,1127.173_0.730626_1100.371,Left,10.16529,0_3,61_51
3226,780.7651,933.6493_1.710887_907.6638,Left,19.25422,1_1,65_66
3227,781.405,760.5212_0.9621004_1012.166,Right,20.98947,2_0,66_65
3228,783.8046,760.5212_0.9621004_1012.166,Right,13.11845,2_0,66_65
3229,787.004,948.4979_0.9621004_909.7896,Left,13.06119,2_0,65_61
3230,787.324,760.5212_0.8651666_1012.166,Right,27.45455,0_0,66_65
3231,787.9639,1127.646_0.9621004_1097.408,Left,20.79319,2_0,61_66
3232,788.1238,1128.593_0.8429536_1091.483,Left,31.40157,0_1,61_66
3233,788.9237,889.6461_0.8429536_1174.979,Left,18.6497,0_1,51_65
3234,790.0435,883.7171_0.8429536_1174.058,Left,28.915,0_1,51_65
3235,790.2035,1129.54_0.8651666_1085.559,Left,6.088552,0_0,61_65
3236,790.6834,880.7526_0.688456_1173.598,Left,16.26908,0_4,51_65
3237,790.8434,948.4979_1.710887_909.7896,Left,14.96458,1_1,65_61
3238,793.243,877.7881_0.8433979_1173.138,Left,10.30631,0_2,51_66
3239,797.5623,883.7171_0.8651666_1174.058,Left,32.68028,0_0,51_65
3240,797.8822,760.5212_0.8433979_1012.166,Right,24.4598,0_2,66_65
3241,798.6821,945.5281_0.9621004_909.3644,Left,16.29527,2_0,65_51
3242,800.9217,1129.54_0.8651666_1085.559,Left,11.95412,0_0,61_65
3243,800.9217,760.5212_0.9621004_1012.166,Right,10.96318,2_0,66_65
3244,801.4016,877.7881_0.9621004_1173.138,Left,21.34664,2_0,51_66
